project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,195992,affects,cyclicDep,195984,kafka.test.annotation,43500
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,195993,affects,cyclicDep,195984,kafka.test,43399
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,195998,affects,cyclicDep,195984,org.apache.kafka.common.requests,36260
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,195999,affects,cyclicDep,195984,org.apache.kafka.common.record,44404
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,195996,affects,cyclicDep,195984,org.apache.kafka.streams,30425
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,195997,affects,cyclicDep,195984,org.apache.kafka.test,49416
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196002,affects,cyclicDep,195984,org.apache.kafka.common.network,55021
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196003,affects,cyclicDep,195984,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196000,affects,cyclicDep,195984,org.apache.kafka.common.protocol.types,8045
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196001,affects,cyclicDep,195984,org.apache.kafka.common.protocol,7099
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196006,affects,cyclicDep,195984,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196007,affects,cyclicDep,195984,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196004,affects,cyclicDep,195984,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196005,affects,cyclicDep,195984,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196010,affects,cyclicDep,195984,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196011,affects,cyclicDep,195984,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196008,affects,cyclicDep,195984,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196009,affects,cyclicDep,195984,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196014,affects,cyclicDep,195984,org.apache.kafka.common,58722
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196012,affects,cyclicDep,195984,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196013,affects,cyclicDep,195984,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196019,affects,cyclicDep,196016,org.apache.kafka.image,23352
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196022,affects,cyclicDep,196016,kafka.testkit,31986
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196023,affects,cyclicDep,196016,kafka.test.junit,43507
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196020,affects,cyclicDep,196016,org.apache.kafka.image.writer,24041
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196021,affects,cyclicDep,196016,org.apache.kafka.controller,61773
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196026,affects,cyclicDep,196016,org.apache.kafka,44094
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196027,affects,cyclicDep,196016,kafka,56008
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196024,affects,cyclicDep,196016,kafka.test.annotation,43500
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196025,affects,cyclicDep,196016,kafka.test,43399
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196030,affects,cyclicDep,196016,org.apache.kafka.common.requests,36260
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196031,affects,cyclicDep,196016,org.apache.kafka.common.record,44404
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196028,affects,cyclicDep,196016,org.apache.kafka.streams,30425
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196029,affects,cyclicDep,196016,org.apache.kafka.test,49416
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196034,affects,cyclicDep,196016,org.apache.kafka.common.network,55021
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196035,affects,cyclicDep,196016,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196032,affects,cyclicDep,196016,org.apache.kafka.common.protocol.types,8045
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196033,affects,cyclicDep,196016,org.apache.kafka.common.protocol,7099
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196038,affects,cyclicDep,196016,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196039,affects,cyclicDep,196016,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196036,affects,cyclicDep,196016,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196037,affects,cyclicDep,196016,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196042,affects,cyclicDep,196016,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196043,affects,cyclicDep,196016,org.apache.kafka.common.config,83
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196040,affects,cyclicDep,196016,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196041,affects,cyclicDep,196016,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196050,affects,cyclicDep,196045,org.apache.kafka.controller,61773
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196051,affects,cyclicDep,196045,kafka.testkit,31986
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196048,affects,cyclicDep,196045,org.apache.kafka.image,23352
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196049,affects,cyclicDep,196045,org.apache.kafka.image.writer,24041
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196054,affects,cyclicDep,196045,kafka.test,43399
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196055,affects,cyclicDep,196045,org.apache.kafka,44094
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196052,affects,cyclicDep,196045,kafka.test.junit,43507
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196053,affects,cyclicDep,196045,kafka.test.annotation,43500
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196058,affects,cyclicDep,196045,org.apache.kafka.test,49416
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196059,affects,cyclicDep,196045,org.apache.kafka.common.requests,36260
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196056,affects,cyclicDep,196045,kafka,56008
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196057,affects,cyclicDep,196045,org.apache.kafka.streams,30425
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196062,affects,cyclicDep,196045,org.apache.kafka.common.protocol,7099
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196063,affects,cyclicDep,196045,org.apache.kafka.common.network,55021
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196060,affects,cyclicDep,196045,org.apache.kafka.common.record,44404
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196061,affects,cyclicDep,196045,org.apache.kafka.common.protocol.types,8045
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196066,affects,cyclicDep,196045,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196067,affects,cyclicDep,196045,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196064,affects,cyclicDep,196045,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196065,affects,cyclicDep,196045,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196070,affects,cyclicDep,196045,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196071,affects,cyclicDep,196045,org.apache.kafka.common.config.internals,394
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196068,affects,cyclicDep,196045,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196069,affects,cyclicDep,196045,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196078,affects,cyclicDep,196073,org.apache.kafka.controller,61773
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196079,affects,cyclicDep,196073,kafka.testkit,31986
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196076,affects,cyclicDep,196073,org.apache.kafka.image,23352
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196077,affects,cyclicDep,196073,org.apache.kafka.image.writer,24041
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196082,affects,cyclicDep,196073,kafka.test,43399
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196083,affects,cyclicDep,196073,org.apache.kafka,44094
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196080,affects,cyclicDep,196073,kafka.test.junit,43507
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196081,affects,cyclicDep,196073,kafka.test.annotation,43500
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196086,affects,cyclicDep,196073,org.apache.kafka.test,49416
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196087,affects,cyclicDep,196073,org.apache.kafka.common.requests,36260
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196084,affects,cyclicDep,196073,kafka,56008
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196085,affects,cyclicDep,196073,org.apache.kafka.streams,30425
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196090,affects,cyclicDep,196073,org.apache.kafka.common.protocol,7099
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196088,affects,cyclicDep,196073,org.apache.kafka.common.record,44404
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196089,affects,cyclicDep,196073,org.apache.kafka.common.protocol.types,8045
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196095,affects,cyclicDep,196092,org.apache.kafka.image,23352
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196098,affects,cyclicDep,196092,kafka.testkit,31986
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196099,affects,cyclicDep,196092,kafka.test.junit,43507
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196096,affects,cyclicDep,196092,org.apache.kafka.image.writer,24041
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196097,affects,cyclicDep,196092,org.apache.kafka.controller,61773
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196102,affects,cyclicDep,196092,org.apache.kafka,44094
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196103,affects,cyclicDep,196092,kafka,56008
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196100,affects,cyclicDep,196092,kafka.test.annotation,43500
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196101,affects,cyclicDep,196092,kafka.test,43399
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196106,affects,cyclicDep,196092,org.apache.kafka.common.requests,36260
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196104,affects,cyclicDep,196092,org.apache.kafka.streams,30425
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196105,affects,cyclicDep,196092,org.apache.kafka.test,49416
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196111,affects,cyclicDep,196108,org.apache.kafka.image,23352
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196114,affects,cyclicDep,196108,kafka.testkit,31986
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196115,affects,cyclicDep,196108,kafka.test.junit,43507
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196112,affects,cyclicDep,196108,org.apache.kafka.image.writer,24041
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196113,affects,cyclicDep,196108,org.apache.kafka.controller,61773
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196118,affects,cyclicDep,196108,org.apache.kafka,44094
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196119,affects,cyclicDep,196108,kafka,56008
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196116,affects,cyclicDep,196108,kafka.test.annotation,43500
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196117,affects,cyclicDep,196108,kafka.test,43399
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196122,affects,cyclicDep,196108,org.apache.kafka.common.requests,36260
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196123,affects,cyclicDep,196108,org.apache.kafka.common.record,44404
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196120,affects,cyclicDep,196108,org.apache.kafka.streams,30425
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196121,affects,cyclicDep,196108,org.apache.kafka.test,49416
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196126,affects,cyclicDep,196108,org.apache.kafka.common.network,55021
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196127,affects,cyclicDep,196108,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196124,affects,cyclicDep,196108,org.apache.kafka.common.protocol.types,8045
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196125,affects,cyclicDep,196108,org.apache.kafka.common.protocol,7099
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196130,affects,cyclicDep,196108,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196131,affects,cyclicDep,196108,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196128,affects,cyclicDep,196108,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196129,affects,cyclicDep,196108,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196132,affects,cyclicDep,196108,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196138,affects,cyclicDep,196134,org.apache.kafka.image.writer,24041
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196137,affects,cyclicDep,196134,org.apache.kafka.image,23352
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196143,affects,cyclicDep,196140,org.apache.kafka.metadata,27193
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196146,affects,cyclicDep,196140,org.apache.kafka.controller,61773
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196147,affects,cyclicDep,196140,kafka.testkit,31986
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196144,affects,cyclicDep,196140,org.apache.kafka.image,23352
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196145,affects,cyclicDep,196140,org.apache.kafka.image.writer,24041
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196150,affects,cyclicDep,196140,kafka.test,43399
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196151,affects,cyclicDep,196140,org.apache.kafka,44094
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196148,affects,cyclicDep,196140,kafka.test.junit,43507
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196149,affects,cyclicDep,196140,kafka.test.annotation,43500
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196154,affects,cyclicDep,196140,org.apache.kafka.test,49416
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196155,affects,cyclicDep,196140,org.apache.kafka.common.requests,36260
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196152,affects,cyclicDep,196140,kafka,56008
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196153,affects,cyclicDep,196140,org.apache.kafka.streams,30425
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196158,affects,cyclicDep,196140,org.apache.kafka.common.protocol,7099
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196159,affects,cyclicDep,196140,org.apache.kafka.common.network,55021
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196156,affects,cyclicDep,196140,org.apache.kafka.common.record,44404
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196157,affects,cyclicDep,196140,org.apache.kafka.common.protocol.types,8045
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196162,affects,cyclicDep,196140,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196163,affects,cyclicDep,196140,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196160,affects,cyclicDep,196140,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196161,affects,cyclicDep,196140,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196170,affects,cyclicDep,196165,org.apache.kafka.image.writer,24041
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196171,affects,cyclicDep,196165,org.apache.kafka.controller,61773
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196168,affects,cyclicDep,196165,org.apache.kafka.metadata,27193
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196169,affects,cyclicDep,196165,org.apache.kafka.image,23352
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196174,affects,cyclicDep,196165,kafka.test.annotation,43500
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196175,affects,cyclicDep,196165,kafka.test,43399
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196172,affects,cyclicDep,196165,kafka.testkit,31986
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196173,affects,cyclicDep,196165,kafka.test.junit,43507
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196178,affects,cyclicDep,196165,org.apache.kafka.streams,30425
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196179,affects,cyclicDep,196165,org.apache.kafka.test,49416
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196176,affects,cyclicDep,196165,org.apache.kafka,44094
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196177,affects,cyclicDep,196165,kafka,56008
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196182,affects,cyclicDep,196165,org.apache.kafka.common.protocol.types,8045
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196183,affects,cyclicDep,196165,org.apache.kafka.common.protocol,7099
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196180,affects,cyclicDep,196165,org.apache.kafka.common.requests,36260
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196181,affects,cyclicDep,196165,org.apache.kafka.common.record,44404
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196186,affects,cyclicDep,196165,org.apache.kafka.common.internals,54965
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196187,affects,cyclicDep,196165,org.apache.kafka.clients.admin.internals,35081
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196184,affects,cyclicDep,196165,org.apache.kafka.common.network,55021
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196185,affects,cyclicDep,196165,org.apache.kafka.common.utils,58867
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196190,affects,cyclicDep,196165,org.apache.kafka.common.security.auth,59011
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196191,affects,cyclicDep,196165,org.apache.kafka.common.security.scram.internals,31284
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196188,affects,cyclicDep,196165,org.apache.kafka.clients.admin,25696
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196189,affects,cyclicDep,196165,org.apache.kafka.common.security.authenticator,24395
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196194,affects,cyclicDep,196165,org.apache.kafka.clients.consumer.internals,2245
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196195,affects,cyclicDep,196165,org.apache.kafka.clients.consumer,824
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196192,affects,cyclicDep,196165,org.apache.kafka.common.config.internals,394
